Name,Date,Model,Data,Features,Time Scale,Seq Len,Pred Len,Batch Size,LR,Hidden Dim,Layers,Train Loss,Validation loss
LSTM_EncDec_IOTNNP_12F_4Out_timeF_Unscaled_240Seq_10Pred_0Label_128Batch_1e-06LR_80H_1L,2023-10-13 15:44:09.707343,LSTM,IOTNNP,12,Unscaled,240,10,128,1e-06,80,1,0.19021160199560902,0.3686996638774872
LSTM_EncDec_IOTNNP_12F_4Out_timeF_Unscaled_240Seq_10Pred_0Label_128Batch_1e-06LR_80H_1L,2023-10-13 15:51:02.832944,LSTM,IOTNNP,12,Unscaled,240,10,128,1e-06,80,1,0.19021160199560902,0.3686996638774872
LSTM_EncDec_IOTNNP_12F_4Out_timeF_Scaled_240Seq_10Pred_0Label_128Batch_1e-06LR_80H_1L,2023-10-13 15:53:53.609141,LSTM,IOTNNP,12,Scaled,240,10,128,1e-06,80,1,0.1901203355328603,0.36846594586968423
LSTM_EncDec_IOTNNP_12F_4Out_timeF_Scaled_240Seq_10Pred_0Label_128Batch_1e-06LR_80H_1L,2023-10-13 16:05:17.268511,LSTM,IOTNNP,12,Scaled,240,10,128,1e-06,80,1,0.1901203355328603,0.36846594586968423
LSTM_EncDec_IOTNNP_12F_4Out_timeF_Scaled_240Seq_10Pred_0Label_128Batch_1e-06LR_80H_1L,2023-10-13 16:08:02.271551,LSTM,IOTNNP,12,Scaled,240,10,128,1e-06,80,1,0.1901203355328603,0.36846594586968423
LSTM_EncDec_IOTNNP_12F_3Out_timeF_Scaled_240Seq_10Pred_0Label_128Batch_1e-06LR_80H_1L,2023-11-10 17:19:21.766492,LSTM,IOTNNP,12,Scaled,240,10,128,1e-06,80,1,0.09228172058408911,0.27756653176620605
LSTM_EncDec_IOTNNP_12F_2Out_timeF_Scaled_240Seq_10Pred_0Label_128Batch_1e-06LR_80H_1L,2023-11-13 11:06:33.217798,LSTM,IOTNNP,12,Scaled,240,10,128,1e-06,80,1,0.07277422293343327,0.15770584549754857
LSTM_EncDec_IOTQCfP_12F_1Out_timeF_Scaled_240Seq_10Pred_0Label_128Batch_1e-06LR_80H_1L,2023-11-13 14:54:25.355361,LSTM,IOTQCfP,12,Scaled,240,10,128,1e-06,80,1,0.044295409105887466,0.09507260890677571
LSTM_EncDec_IOTQCfP_12F_1Out_timeF_Scaled_240Seq_10Pred_0Label_128Batch_1e-06LR_80H_1L,2023-11-13 15:18:25.667197,LSTM,IOTQCfP,12,Scaled,240,10,128,1e-06,80,1,0.044295409105887466,0.09507260890677571
LSTM_IOTQCfP_12F_1Out_timeF_Scaled_240Seq_10Pred_0Label_128Batch_1e-06LR_80H_1L,2023-11-13 15:26:54.378323,LSTM,IOTQCfP,12,Scaled,240,10,128,1e-06,80,1,0.0365530120886185,0.07706837607547641
LSTM_IOTQCfP_12F_1Out_timeF_Scaled_240Seq_10Pred_0Label_128Batch_1e-06LR_80H_1L,2023-11-13 15:37:25.366986,LSTM,IOTQCfP,12,Scaled,240,10,128,1e-06,80,1,0.0365530120886185,0.07706837607547641
LSTM_IOTQCfP_12F_1Out_timeF_Scaled_240Seq_10Pred_0Label_128Batch_1e-06LR_80H_1L,2023-11-13 15:40:57.919331,LSTM,IOTQCfP,12,Scaled,240,10,128,1e-06,80,1,0.0365530120886185,0.07706837607547641
LSTM_IOTQCfP_12F_1Out_timeF_Scaled_240Seq_10Pred_0Label_128Batch_1e-06LR_80H_1L,2023-11-13 15:49:44.159681,LSTM,IOTQCfP,12,Scaled,240,10,128,1e-06,80,1,0.0365530120886185,0.07706837607547641
LSTM_IOTQCfP_12F_1Out_timeF_Scaled_240Seq_10Pred_0Label_128Batch_1e-06LR_80H_1L,2023-11-14 13:50:00.095962,LSTM,IOTQCfP,12,Scaled,240,10,128,1e-06,80,1,0.0365530120886185,0.07706837607547641
LSTM_IOTQCfP_12F_1Out_timeF_Scaled_240Seq_10Pred_0Label_128Batch_1e-06LR_80H_1L_dilate,2023-11-16 16:29:53.097891,LSTM,IOTQCfP,12,Scaled,240,10,128,1e-06,80,1,0.29337121668187055,0.07981818672269583
LSTM_IOTQCfP_12F_1Out_timeF_Scaled_240Seq_10Pred_0Label_128Batch_1e-06LR_80H_1L,2023-11-16 16:32:20.219046,LSTM,IOTQCfP,12,Scaled,240,10,128,1e-06,80,1,0.0365530120886185,0.07706837607547641
LSTM_IOTQCfP_12F_1Out_timeF_Scaled_240Seq_10Pred_0Label_128Batch_1e-06LR_80H_1L,2023-11-16 16:41:58.750185,LSTM,IOTQCfP,12,Scaled,240,10,128,1e-06,80,1,0.024932429181750527,0.06288822286296636
LSTM_IOTQCfP_12F_1Out_timeF_Scaled_240Seq_10Pred_0Label_128Batch_1e-06LR_80H_1L,2023-11-16 16:43:32.540266,LSTM,IOTQCfP,12,Scaled,240,10,128,1e-06,80,1,0.024932429181750527,0.06288822286296636
LSTM_IOTQCfP_12F_1Out_timeF_Scaled_240Seq_10Pred_0Label_128Batch_1e-06LR_80H_1L,2023-11-16 20:57:04.926149,LSTM,IOTQCfP,12,Scaled,240,10,128,1e-06,80,1,0.024932429181750527,0.06288822286296636
LSTM_IOTQCfP_12F_1Out_timeF_Scaled_240Seq_10Pred_0Label_128Batch_1e-06LR_80H_1L,2023-11-17 12:28:14.251415,LSTM,IOTQCfP,12,Scaled,240,10,128,1e-06,80,1,0.024932429181750527,0.06288822286296636
LSTM_IOPTQCfP_13F_3Out_timeF_Unscaled_90Seq_128Batch_1e-06LR_80H_1L,2023-12-13 17:02:22.194588,LSTM,IOPTQCfP,13,Unscaled,90,1,128,1e-06,80,1,0.02665540497816567,0.0422396238215945
LSTM_IOPTQCfP_13F_3Out_timeF_Unscaled_90Seq_128Batch_1e-06LR_80H_1L,2023-12-13 17:06:17.799899,LSTM,IOPTQCfP,13,Unscaled,90,1,128,1e-06,80,1,0.02665540497816567,0.0422396238215945
LSTM_IOPTQCfP_13F_3Out_timeF_Unscaled_90Seq_128Batch_1e-06LR_80H_1L,2023-12-13 17:07:44.761799,LSTM,IOPTQCfP,13,Unscaled,90,1,128,1e-06,80,1,0.02665540497816567,0.0422396238215945
LSTM_IOPTQCfP_13F_3Out_timeF_Unscaled_90Seq_128Batch_1e-06LR_80H_1L,2023-12-13 17:12:45.979956,LSTM,IOPTQCfP,13,Unscaled,90,1,128,1e-06,80,1,0.02665540497816567,0.0422396238215945
LSTM_IOPTQCfP_13F_3Out_timeF_Unscaled_90Seq_128Batch_1e-06LR_80H_1L,2023-12-13 17:21:57.154548,LSTM,IOPTQCfP,13,Unscaled,90,1,128,1e-06,80,1,0.02665540497816567,0.0422396238215945
